date,value,category,topic
2024-01-12,11.397727272727277,Security,Cyber Attack
2024-01-13,9.11818181818182,Security,Cyber Attack
2024-01-14,6.838636363636366,Security,Cyber Attack
2024-01-15,9.11818181818182,Security,Cyber Attack
2024-01-16,11.397727272727277,Security,Cyber Attack
2024-01-17,11.397727272727277,Security,Cyber Attack
2024-01-18,9.11818181818182,Security,Cyber Attack
2024-01-19,11.397727272727277,Security,Cyber Attack
2024-01-20,6.838636363636366,Security,Cyber Attack
2024-01-21,6.838636363636366,Security,Cyber Attack
2024-01-22,13.677272727272731,Security,Cyber Attack
2024-01-23,11.397727272727277,Security,Cyber Attack
2024-01-24,11.397727272727277,Security,Cyber Attack
2024-01-25,13.677272727272731,Security,Cyber Attack
2024-01-26,11.397727272727277,Security,Cyber Attack
2024-01-27,6.838636363636366,Security,Cyber Attack
2024-01-28,6.838636363636366,Security,Cyber Attack
2024-01-29,13.677272727272731,Security,Cyber Attack
2024-01-30,13.677272727272731,Security,Cyber Attack
2024-01-31,27.354545454545462,Security,Cyber Attack
2024-02-01,47.87045454545456,Security,Cyber Attack
2024-02-02,18.23636363636364,Security,Cyber Attack
2024-02-03,9.11818181818182,Security,Cyber Attack
2024-02-04,6.838636363636366,Security,Cyber Attack
2024-02-05,13.677272727272731,Security,Cyber Attack
2024-02-06,13.677272727272731,Security,Cyber Attack
2024-02-07,13.677272727272731,Security,Cyber Attack
2024-02-08,13.677272727272731,Security,Cyber Attack
2024-02-09,13.677272727272731,Security,Cyber Attack
2024-02-10,9.11818181818182,Security,Cyber Attack
2024-02-11,6.838636363636366,Security,Cyber Attack
2024-02-12,13.677272727272731,Security,Cyber Attack
2024-02-13,13.677272727272731,Security,Cyber Attack
2024-02-14,13.677272727272731,Security,Cyber Attack
2024-02-15,13.677272727272731,Security,Cyber Attack
2024-02-16,11.397727272727277,Security,Cyber Attack
2024-02-17,9.11818181818182,Security,Cyber Attack
2024-02-18,6.838636363636366,Security,Cyber Attack
2024-02-19,11.397727272727277,Security,Cyber Attack
2024-02-20,20.515909090909098,Security,Cyber Attack
2024-02-21,20.515909090909098,Security,Cyber Attack
2024-02-22,227.95454545454552,Security,Cyber Attack
2024-02-23,104.85909090909094,Security,Cyber Attack
2024-02-24,41.031818181818196,Security,Cyber Attack
2024-02-25,29.63409090909092,Security,Cyber Attack
2024-02-26,45.59090909090911,Security,Cyber Attack
2024-02-27,47.87045454545456,Security,Cyber Attack
2024-02-28,41.031818181818196,Security,Cyber Attack
2024-02-29,36.47272727272728,Security,Cyber Attack
2024-03-01,34.19318181818183,Security,Cyber Attack
2024-03-02,18.23636363636364,Security,Cyber Attack
2024-03-03,13.677272727272731,Security,Cyber Attack
2024-03-04,27.354545454545462,Security,Cyber Attack
2024-03-05,77.50454545454548,Security,Cyber Attack
2024-03-06,41.031818181818196,Security,Cyber Attack
2024-03-07,31.91363636363637,Security,Cyber Attack
2024-03-08,22.795454545454554,Security,Cyber Attack
2024-03-09,13.677272727272731,Security,Cyber Attack
2024-03-10,11.397727272727277,Security,Cyber Attack
2024-03-11,20.515909090909098,Security,Cyber Attack
2024-03-12,20.515909090909098,Security,Cyber Attack
2024-03-13,18.23636363636364,Security,Cyber Attack
2024-03-14,15.956818181818186,Security,Cyber Attack
2024-03-15,13.677272727272731,Security,Cyber Attack
2024-03-16,13.677272727272731,Security,Cyber Attack
2024-03-17,11.397727272727277,Security,Cyber Attack
2024-03-18,18.23636363636364,Security,Cyber Attack
2024-03-19,18.23636363636364,Security,Cyber Attack
2024-03-20,20.515909090909098,Security,Cyber Attack
2024-03-21,18.23636363636364,Security,Cyber Attack
2024-03-22,13.677272727272731,Security,Cyber Attack
2024-03-23,9.11818181818182,Security,Cyber Attack
2024-03-24,9.11818181818182,Security,Cyber Attack
2024-03-25,15.956818181818186,Security,Cyber Attack
2024-03-26,22.795454545454554,Security,Cyber Attack
2024-03-27,20.515909090909098,Security,Cyber Attack
2024-03-28,15.956818181818186,Security,Cyber Attack
2024-03-29,11.397727272727277,Security,Cyber Attack
2024-03-30,9.11818181818182,Security,Cyber Attack
2024-03-31,9.11818181818182,Security,Cyber Attack
2024-04-01,15.956818181818186,Security,Cyber Attack
2024-04-02,13.677272727272731,Security,Cyber Attack
2024-04-03,13.677272727272731,Security,Cyber Attack
2024-04-04,15.956818181818186,Security,Cyber Attack
2024-04-05,13.677272727272731,Security,Cyber Attack
2024-04-06,9.11818181818182,Security,Cyber Attack
2024-04-07,6.838636363636366,Security,Cyber Attack
2024-04-08,11.397727272727277,Security,Cyber Attack
2024-04-09,13.677272727272731,Security,Cyber Attack
2024-04-10,11.397727272727277,Security,Cyber Attack
2024-04-11,13.677272727272731,Security,Cyber Attack
2024-04-12,9.11818181818182,Security,Cyber Attack
2024-04-13,11.397727272727277,Security,Cyber Attack
2024-04-14,9.11818181818182,Security,Cyber Attack
2024-04-15,13.677272727272731,Security,Cyber Attack
2024-04-16,13.677272727272731,Security,Cyber Attack
2024-04-17,13.677272727272731,Security,Cyber Attack
2024-04-18,18.23636363636364,Security,Cyber Attack
2024-04-19,18.23636363636364,Security,Cyber Attack
2024-04-20,34.19318181818183,Security,Cyber Attack
2024-04-21,9.11818181818182,Security,Cyber Attack
2024-04-22,11.397727272727277,Security,Cyber Attack
2024-04-23,13.677272727272731,Security,Cyber Attack
2024-04-24,11.397727272727277,Security,Cyber Attack
2024-04-25,13.677272727272731,Security,Cyber Attack
2024-04-26,11.397727272727277,Security,Cyber Attack
2024-04-27,6.838636363636366,Security,Cyber Attack
2024-04-28,6.838636363636366,Security,Cyber Attack
2024-04-29,15.956818181818186,Security,Cyber Attack
2024-04-30,15.956818181818186,Security,Cyber Attack
2024-05-01,13.677272727272731,Security,Cyber Attack
2024-05-02,13.677272727272731,Security,Cyber Attack
2024-05-03,11.397727272727277,Security,Cyber Attack
2024-05-04,9.11818181818182,Security,Cyber Attack
2024-05-05,6.838636363636366,Security,Cyber Attack
2024-05-06,11.397727272727277,Security,Cyber Attack
2024-05-07,11.397727272727277,Security,Cyber Attack
2024-05-08,20.515909090909098,Security,Cyber Attack
2024-05-09,36.47272727272728,Security,Cyber Attack
2024-05-10,29.63409090909092,Security,Cyber Attack
2024-05-11,15.956818181818186,Security,Cyber Attack
2024-05-12,22.795454545454554,Security,Cyber Attack
2024-05-13,15.956818181818186,Security,Cyber Attack
2024-05-14,18.23636363636364,Security,Cyber Attack
2024-05-15,15.956818181818186,Security,Cyber Attack
2024-05-16,18.23636363636364,Security,Cyber Attack
2024-05-17,11.397727272727277,Security,Cyber Attack
2024-05-18,6.838636363636366,Security,Cyber Attack
2024-05-19,6.838636363636366,Security,Cyber Attack
2024-05-20,11.397727272727277,Security,Cyber Attack
2024-05-21,13.745659090909093,Security,Cyber Attack
2024-05-22,13.745659090909093,Security,Cyber Attack
2024-05-23,13.745659090909093,Security,Cyber Attack
2024-05-24,13.745659090909093,Security,Cyber Attack
2024-05-25,9.163772727272729,Security,Cyber Attack
2024-05-26,9.163772727272729,Security,Cyber Attack
2024-05-27,9.163772727272729,Security,Cyber Attack
2024-05-28,13.745659090909093,Security,Cyber Attack
2024-05-29,9.163772727272729,Security,Cyber Attack
2024-05-30,13.745659090909093,Security,Cyber Attack
2024-05-31,9.163772727272729,Security,Cyber Attack
2024-06-01,9.163772727272729,Security,Cyber Attack
2024-06-02,9.163772727272729,Security,Cyber Attack
2024-06-03,13.745659090909093,Security,Cyber Attack
2024-06-04,22.909431818181822,Security,Cyber Attack
2024-06-05,18.327545454545458,Security,Cyber Attack
2024-06-06,13.745659090909093,Security,Cyber Attack
2024-06-07,9.163772727272729,Security,Cyber Attack
2024-06-08,9.163772727272729,Security,Cyber Attack
2024-06-09,4.5818863636363645,Security,Cyber Attack
2024-06-10,13.745659090909093,Security,Cyber Attack
2024-06-11,13.745659090909093,Security,Cyber Attack
2024-06-12,13.745659090909093,Security,Cyber Attack
2024-06-13,13.745659090909093,Security,Cyber Attack
2024-06-14,9.163772727272729,Security,Cyber Attack
2024-06-15,9.163772727272729,Security,Cyber Attack
2024-06-16,4.5818863636363645,Security,Cyber Attack
2024-06-17,9.163772727272729,Security,Cyber Attack
2024-06-18,13.745659090909093,Security,Cyber Attack
2024-06-19,64.1464090909091,Security,Cyber Attack
2024-06-20,114.5471590909091,Security,Cyber Attack
2024-06-21,105.38338636363639,Security,Cyber Attack
2024-06-22,64.1464090909091,Security,Cyber Attack
2024-06-23,41.23697727272728,Security,Cyber Attack
2024-06-24,73.31018181818183,Security,Cyber Attack
2024-06-25,64.1464090909091,Security,Cyber Attack
2024-06-26,50.40075000000001,Security,Cyber Attack
2024-06-27,41.23697727272728,Security,Cyber Attack
2024-06-28,32.07320454545455,Security,Cyber Attack
2024-06-29,18.327545454545458,Security,Cyber Attack
2024-06-30,13.745659090909093,Security,Cyber Attack
2024-07-01,22.909431818181822,Security,Cyber Attack
2024-07-02,22.909431818181822,Security,Cyber Attack
2024-07-03,18.327545454545458,Security,Cyber Attack
2024-07-04,9.163772727272729,Security,Cyber Attack
2024-07-05,13.745659090909093,Security,Cyber Attack
2024-07-06,9.163772727272729,Security,Cyber Attack
2024-07-07,9.163772727272729,Security,Cyber Attack
2024-07-08,13.745659090909093,Security,Cyber Attack
2024-07-09,18.327545454545458,Security,Cyber Attack
2024-07-10,13.745659090909093,Security,Cyber Attack
2024-07-11,13.745659090909093,Security,Cyber Attack
2024-07-12,13.745659090909093,Security,Cyber Attack
2024-07-13,9.163772727272729,Security,Cyber Attack
2024-07-14,4.5818863636363645,Security,Cyber Attack
2024-07-15,9.163772727272729,Security,Cyber Attack
2024-07-16,9.163772727272729,Security,Cyber Attack
2024-07-17,9.163772727272729,Security,Cyber Attack
2024-07-18,9.163772727272729,Security,Cyber Attack
2024-07-19,458.1886363636364,Security,Cyber Attack
2024-07-20,73.31018181818183,Security,Cyber Attack
2024-07-21,22.909431818181822,Security,Cyber Attack
2024-07-22,22.909431818181822,Security,Cyber Attack
2024-07-23,13.745659090909093,Security,Cyber Attack
2024-07-24,13.745659090909093,Security,Cyber Attack
2024-07-25,13.745659090909093,Security,Cyber Attack
2024-07-26,13.745659090909093,Security,Cyber Attack
2024-07-27,9.163772727272729,Security,Cyber Attack
2024-07-28,9.163772727272729,Security,Cyber Attack
2024-07-29,9.163772727272729,Security,Cyber Attack
2024-07-30,9.163772727272729,Security,Cyber Attack
2024-07-31,13.745659090909093,Security,Cyber Attack
2024-08-01,13.745659090909093,Security,Cyber Attack
2024-08-02,13.745659090909093,Security,Cyber Attack
2024-08-03,9.163772727272729,Security,Cyber Attack
2024-08-04,4.5818863636363645,Security,Cyber Attack
2024-08-05,9.163772727272729,Security,Cyber Attack
2024-08-06,9.163772727272729,Security,Cyber Attack
2024-08-07,9.163772727272729,Security,Cyber Attack
2024-08-08,9.163772727272729,Security,Cyber Attack
2024-08-09,9.163772727272729,Security,Cyber Attack
2024-08-10,4.5818863636363645,Security,Cyber Attack
2024-08-11,4.5818863636363645,Security,Cyber Attack
2024-08-12,13.745659090909093,Security,Cyber Attack
2024-08-13,18.327545454545458,Security,Cyber Attack
2024-08-14,13.745659090909093,Security,Cyber Attack
2024-08-15,13.745659090909093,Security,Cyber Attack
2024-08-16,9.163772727272729,Security,Cyber Attack
2024-08-17,9.163772727272729,Security,Cyber Attack
2024-08-18,9.163772727272729,Security,Cyber Attack
2024-08-19,18.327545454545458,Security,Cyber Attack
2024-08-20,13.745659090909093,Security,Cyber Attack
2024-08-21,13.745659090909093,Security,Cyber Attack
2024-08-22,22.909431818181822,Security,Cyber Attack
2024-08-23,18.327545454545458,Security,Cyber Attack
2024-08-24,9.163772727272729,Security,Cyber Attack
2024-08-25,18.327545454545458,Security,Cyber Attack
2024-08-26,18.327545454545458,Security,Cyber Attack
2024-08-27,18.327545454545458,Security,Cyber Attack
2024-08-28,13.745659090909093,Security,Cyber Attack
2024-08-29,18.327545454545458,Security,Cyber Attack
2024-08-30,9.163772727272729,Security,Cyber Attack
2024-08-31,9.163772727272729,Security,Cyber Attack
2024-09-01,4.5818863636363645,Security,Cyber Attack
2024-09-02,13.745659090909093,Security,Cyber Attack
2024-09-03,18.327545454545458,Security,Cyber Attack
2024-09-04,13.745659090909093,Security,Cyber Attack
2024-09-05,9.163772727272729,Security,Cyber Attack
2024-09-06,9.163772727272729,Security,Cyber Attack
2024-09-07,4.5818863636363645,Security,Cyber Attack
2024-09-08,9.163772727272729,Security,Cyber Attack
2024-09-09,13.745659090909093,Security,Cyber Attack
2024-09-10,13.745659090909093,Security,Cyber Attack
2024-09-11,9.163772727272729,Security,Cyber Attack
2024-09-12,18.327545454545458,Security,Cyber Attack
2024-09-13,13.745659090909093,Security,Cyber Attack
2024-09-14,4.5818863636363645,Security,Cyber Attack
2024-09-15,4.5818863636363645,Security,Cyber Attack
2024-09-16,9.163772727272729,Security,Cyber Attack
2024-09-17,22.909431818181822,Security,Cyber Attack
2024-09-18,18.327545454545458,Security,Cyber Attack
2024-09-19,13.745659090909093,Security,Cyber Attack
2024-09-20,9.163772727272729,Security,Cyber Attack
2024-09-21,9.163772727272729,Security,Cyber Attack
2024-09-22,9.163772727272729,Security,Cyber Attack
2024-09-23,13.745659090909093,Security,Cyber Attack
2024-09-24,13.745659090909093,Security,Cyber Attack
2024-09-25,13.745659090909093,Security,Cyber Attack
2024-09-26,22.909431818181822,Security,Cyber Attack
2024-09-27,13.745659090909093,Security,Cyber Attack
2024-09-28,4.5818863636363645,Security,Cyber Attack
2024-09-29,9.163772727272729,Security,Cyber Attack
2024-09-30,18.327545454545458,Security,Cyber Attack
2024-10-01,13.745659090909093,Security,Cyber Attack
2024-10-02,13.745659090909093,Security,Cyber Attack
2024-10-03,13.745659090909093,Security,Cyber Attack
2024-10-04,13.745659090909093,Security,Cyber Attack
2024-10-05,9.163772727272729,Security,Cyber Attack
2024-10-06,9.163772727272729,Security,Cyber Attack
2024-10-07,13.745659090909093,Security,Cyber Attack
2024-10-08,18.327545454545458,Security,Cyber Attack
2024-10-09,13.745659090909093,Security,Cyber Attack
2024-10-10,9.163772727272729,Security,Cyber Attack
2024-10-11,13.745659090909093,Security,Cyber Attack
2024-10-12,27.491318181818187,Security,Cyber Attack
2024-10-13,32.07320454545455,Security,Cyber Attack
2024-10-14,18.327545454545458,Security,Cyber Attack
2024-10-15,13.745659090909093,Security,Cyber Attack
2024-10-16,13.745659090909093,Security,Cyber Attack
2024-10-17,13.745659090909093,Security,Cyber Attack
2024-10-18,9.163772727272729,Security,Cyber Attack
2024-10-19,4.5818863636363645,Security,Cyber Attack
2024-10-20,4.5818863636363645,Security,Cyber Attack
2024-10-21,9.163772727272729,Security,Cyber Attack
2024-10-22,13.745659090909093,Security,Cyber Attack
2024-10-23,9.163772727272729,Security,Cyber Attack
2024-10-24,13.745659090909093,Security,Cyber Attack
2024-10-25,9.163772727272729,Security,Cyber Attack
2024-10-26,9.163772727272729,Security,Cyber Attack
2024-10-27,9.163772727272729,Security,Cyber Attack
2024-10-28,9.163772727272729,Security,Cyber Attack
2024-10-29,9.163772727272729,Security,Cyber Attack
2024-10-30,9.163772727272729,Security,Cyber Attack
2024-10-31,9.163772727272729,Security,Cyber Attack
2024-11-01,9.163772727272729,Security,Cyber Attack
2024-11-02,9.163772727272729,Security,Cyber Attack
2024-11-03,9.163772727272729,Security,Cyber Attack
2024-11-04,9.163772727272729,Security,Cyber Attack
2024-11-05,9.163772727272729,Security,Cyber Attack
2024-11-06,9.163772727272729,Security,Cyber Attack
2024-11-07,9.163772727272729,Security,Cyber Attack
2024-11-08,9.163772727272729,Security,Cyber Attack
2024-11-09,9.163772727272729,Security,Cyber Attack
2024-11-10,9.163772727272729,Security,Cyber Attack
2024-11-11,13.745659090909093,Security,Cyber Attack
2024-11-12,13.745659090909093,Security,Cyber Attack
2024-11-13,13.745659090909093,Security,Cyber Attack
2024-11-14,9.163772727272729,Security,Cyber Attack
2024-11-15,9.163772727272729,Security,Cyber Attack
2024-11-16,9.163772727272729,Security,Cyber Attack
2024-11-17,4.5818863636363645,Security,Cyber Attack
2024-11-18,9.163772727272729,Security,Cyber Attack
2024-11-19,13.745659090909093,Security,Cyber Attack
2024-11-20,13.745659090909093,Security,Cyber Attack
2024-11-21,13.745659090909093,Security,Cyber Attack
2024-11-22,13.745659090909093,Security,Cyber Attack
2024-11-23,9.163772727272729,Security,Cyber Attack
2024-11-24,13.745659090909093,Security,Cyber Attack
2024-11-25,18.327545454545458,Security,Cyber Attack
2024-11-26,18.327545454545458,Security,Cyber Attack
2024-11-27,13.745659090909093,Security,Cyber Attack
2024-11-28,13.745659090909093,Security,Cyber Attack
2024-11-29,9.163772727272729,Security,Cyber Attack
2024-11-30,9.163772727272729,Security,Cyber Attack
2024-12-01,9.163772727272729,Security,Cyber Attack
2024-12-02,13.745659090909093,Security,Cyber Attack
2024-12-03,13.745659090909093,Security,Cyber Attack
2024-12-04,13.745659090909093,Security,Cyber Attack
2024-12-05,18.327545454545458,Security,Cyber Attack
